vessel,begin_date,end_date,begin_port_id,end_port_id
99,2019-09-06 02:51:21,2019-09-18 23:41:01,99,30
99,2019-09-19 23:47:01,2019-10-03 22:54:23,30,99
99,2019-10-04 16:30:21,2019-10-15 23:53:56,99,30
99,2019-10-16 23:53:36,2019-10-29 20:46:06,30,99
99,2019-10-30 23:58:16,2019-11-14 02:24:56,99,30
99,2019-11-15 05:31:20,2019-11-24 00:50:00,30,99
99,2019-11-25 05:31:06,2019-12-04 00:52:47,99,30
99,2019-12-05 03:53:15,2019-12-15 02:28:42,30,99
99,2019-12-16 08:32:03,2019-12-24 21:54:40,99,30
100,2019-01-13 04:48:00,2019-01-23 04:00:00,99,111
100,2019-01-24 01:54:00,2019-02-03 01:53:00,111,99
100,2019-02-04 04:56:00,2019-02-13 04:58:00,99,63
100,2019-02-14 04:38:00,2019-02-26 04:52:00,63,99
100,2019-02-27 04:44:00,2019-03-08 07:58:00,99,63
100,2019-03-09 04:46:00,2019-03-19 03:48:00,63,99
100,2019-03-20 03:51:00,2019-03-29 03:58:00,99,63
100,2019-03-30 01:17:57,2019-04-10 05:03:05,63,99
100,2019-04-11 04:27:06,2019-04-23 01:20:23,99,39
100,2019-04-23 19:21:11,2019-04-25 23:45:11,39,34
100,2019-04-26 11:55:10,2019-05-05 16:05:58,34,73
100,2019-05-06 13:25:13,2019-05-16 01:31:52,73,11
100,2019-05-17 01:29:13,2019-05-28 19:39:50,11,99
100,2019-05-30 17:59:35,2019-06-10 20:45:56,99,98
100,2019-06-12 02:51:12,2019-06-22 04:31:37,98,100
100,2019-06-23 07:30:58,2019-07-02 20:43:04,100,111
100,2019-07-03 18:59:54,2019-07-14 04:20:06,111,99
100,2019-07-15 05:50:13,2019-07-24 02:56:20,99,111
100,2019-07-25 01:31:06,2019-08-05 20:46:41,111,99
100,2019-08-07 01:08:20,2019-08-18 20:47:12,99,39
100,2019-08-19 20:49:39,2019-08-31 20:44:29,39,99
100,2019-09-01 20:47:56,2019-09-12 06:41:14,99,111
100,2019-09-13 04:58:55,2019-09-23 05:51:34,111,99
100,2019-09-24 07:28:55,2019-10-03 02:42:36,99,111
100,2019-10-05 08:06:26,2019-10-07 07:31:09,111,34
100,2019-10-07 18:59:54,2019-10-19 20:46:29,34,99
100,2019-10-20 20:53:36,2019-10-31 23:49:55,99,111
100,2019-11-01 23:50:01,2019-11-14 00:40:05,111,99
100,2019-11-15 03:48:21,2019-11-28 21:48:17,99,39
100,2019-11-29 21:54:17,2019-12-11 00:47:15,39,99
100,2019-12-12 02:30:33,2019-12-23 21:57:43,99,130
101,2019-01-07 10:50:00,2019-01-18 22:28:00,32,23
101,2019-01-20 07:55:00,2019-02-02 01:59:00,23,32
101,2019-02-03 04:57:00,2019-02-15 01:58:00,32,121
101,2019-02-16 07:14:00,2019-02-25 04:48:00,121,32
101,2019-02-26 04:55:00,2019-03-08 04:58:00,32,30
101,2019-03-09 01:58:00,2019-03-20 20:59:00,30,156
101,2019-03-22 09:55:00,2019-04-02 23:51:46,156,14
101,2019-04-04 23:46:51,2019-04-06 10:08:59,14,34
101,2019-04-06 10:17:52,2019-04-16 03:04:22,34,156
101,2019-04-16 18:58:58,2019-04-28 23:48:18,156,14
101,2019-04-30 16:18:06,2019-05-09 16:18:17,14,156
101,2019-05-10 17:50:07,2019-05-22 20:49:52,156,14
101,2019-05-23 20:55:03,2019-05-25 04:25:41,14,34
101,2019-05-25 11:54:51,2019-06-06 07:50:05,34,156
101,2019-06-06 16:31:24,2019-06-18 01:31:20,156,14
101,2019-06-18 23:49:17,2019-07-03 17:33:41,14,156
101,2019-07-05 01:32:17,2019-07-15 05:47:38,156,18
101,2019-07-15 23:54:02,2019-07-23 23:50:07,18,54
101,2019-07-24 13:31:51,2019-07-31 11:05:58,54,73
101,2019-08-01 13:31:46,2019-08-13 16:31:33,73,18
101,2019-08-13 17:49:30,2019-08-26 04:31:16,18,54
101,2019-08-27 20:53:04,2019-09-20 16:38:38,54,156
101,2019-09-21 20:47:14,2019-10-05 23:51:19,156,14
101,2019-10-06 22:35:03,2019-10-18 23:52:43,14,54
101,2019-10-19 11:52:46,2019-10-29 07:31:07,54,99
101,2019-10-30 18:59:10,2019-11-13 02:27:16,99,154
101,2019-11-13 22:51:15,2019-12-03 05:31:07,154,99
102,2019-01-22 07:21:00,2019-01-31 01:51:00,156,30
102,2019-02-01 04:31:00,2019-02-12 07:51:00,30,54
102,2019-03-16 03:58:00,2019-03-27 06:57:00,54,32
102,2019-03-28 11:58:00,2019-04-10 06:26:33,32,38
102,2019-04-11 04:23:26,2019-04-19 19:10:18,38,73
102,2019-04-21 01:06:31,2019-05-06 02:21:36,73,7
102,2019-05-07 01:30:21,2019-05-15 06:52:24,7,32
102,2019-05-16 07:27:58,2019-06-13 05:57:42,32,73
102,2019-06-14 05:53:09,2019-07-01 01:32:30,73,7
102,2019-07-01 18:59:39,2019-07-07 01:32:20,7,54
102,2019-07-09 16:32:37,2019-07-15 04:47:08,54,73
102,2019-07-16 05:49:46,2019-07-25 20:48:05,73,38
102,2019-07-28 13:27:50,2019-08-07 00:36:44,38,32
102,2019-08-08 05:55:22,2019-08-17 02:50:09,32,38
102,2019-08-18 01:32:11,2019-09-03 05:20:38,38,73
102,2019-09-04 11:08:47,2019-09-17 01:31:19,73,7
102,2019-09-17 18:59:24,2019-09-30 05:33:11,7,73
102,2019-10-01 04:30:53,2019-10-12 01:31:32,73,38
102,2019-10-12 23:51:39,2019-10-21 17:54:48,38,32
102,2019-10-22 17:53:11,2019-11-18 08:08:22,32,73
102,2019-11-19 05:30:59,2019-12-03 00:54:10,73,54
102,2019-12-04 00:45:19,2019-12-09 05:30:39,54,73
102,2019-12-10 03:53:15,2019-12-22 21:51:37,73,38
103,2019-01-08 04:53:00,2019-01-16 04:45:00,100,30
103,2019-01-17 04:53:00,2019-02-01 01:52:00,30,100
103,2019-02-02 04:59:00,2019-02-14 04:44:00,100,30
103,2019-02-15 04:50:00,2019-03-09 21:56:00,30,100
103,2019-03-11 12:56:00,2019-03-19 03:51:00,100,30
103,2019-03-20 06:44:00,2019-03-29 00:55:00,30,100
103,2019-03-30 04:22:37,2019-04-09 22:13:18,100,30
103,2019-04-11 01:24:05,2019-04-21 18:59:02,30,100
103,2019-04-23 06:34:29,2019-05-03 20:44:43,100,30
103,2019-05-05 01:31:51,2019-05-19 07:13:34,30,73
103,2019-05-20 05:43:55,2019-06-05 21:44:42,73,136
103,2019-06-15 14:50:20,2019-06-16 20:42:39,136,74
103,2019-06-18 05:55:36,2019-07-03 17:53:54,74,100
103,2019-07-04 23:47:41,2019-08-08 23:51:56,100,34
103,2019-08-09 04:18:00,2019-08-16 20:49:19,34,30
103,2019-08-17 23:50:27,2019-09-25 13:30:28,30,138
103,2019-09-27 04:31:47,2019-10-27 23:48:40,138,30
103,2019-10-28 23:51:48,2019-12-01 21:49:36,30,138
104,2019-01-12 01:58:00,2019-01-24 08:30:00,30,73
104,2019-01-25 10:43:00,2019-02-06 01:51:00,73,30
104,2019-02-07 01:54:00,2019-02-25 04:48:00,30,73
104,2019-02-26 00:57:00,2019-03-09 07:54:00,73,30
104,2019-03-10 06:48:00,2019-03-20 16:15:00,30,73
104,2019-03-21 15:53:00,2019-04-05 22:15:15,73,30
104,2019-04-06 18:59:19,2019-05-12 01:58:02,30,73
104,2019-05-13 01:03:14,2019-05-24 20:49:30,73,30
104,2019-05-25 20:46:13,2019-06-07 07:56:22,30,73
104,2019-06-08 07:24:34,2019-06-24 01:32:01,73,22
104,2019-06-24 18:56:01,2019-07-07 05:28:25,22,73
104,2019-07-08 04:21:01,2019-07-20 23:49:37,73,34
104,2019-07-22 02:53:49,2019-07-24 23:53:56,34,22
104,2019-07-25 18:59:55,2019-08-06 05:17:41,22,73
104,2019-08-07 04:30:42,2019-08-19 01:31:47,73,22
104,2019-08-19 20:50:36,2019-08-30 05:33:42,22,73
104,2019-08-31 04:15:16,2019-09-14 04:59:11,73,30
104,2019-09-14 20:51:15,2019-09-27 05:07:07,30,73
104,2019-09-28 02:57:54,2019-10-07 20:47:21,73,22
104,2019-10-08 17:44:20,2019-10-20 18:58:03,22,73
104,2019-10-21 17:56:00,2019-10-31 20:47:03,73,22
104,2019-11-01 17:59:23,2019-11-12 21:24:43,22,73
104,2019-11-13 18:45:08,2019-11-26 21:46:36,73,22
104,2019-11-28 00:50:23,2019-12-11 00:50:06,22,73
105,2019-01-02 12:48:00,2019-01-04 09:15:00,99,32
105,2019-01-05 12:47:00,2019-01-14 01:44:00,32,34
105,2019-01-15 04:59:00,2019-01-31 01:46:00,34,99
105,2019-01-31 07:50:00,2019-02-03 03:21:00,99,73
105,2019-02-04 01:49:00,2019-02-05 03:22:00,73,99
105,2019-02-10 07:26:00,2019-02-19 04:57:00,99,30
105,2019-02-20 01:18:00,2019-03-02 07:42:00,30,99
105,2019-03-02 09:54:00,2019-03-05 04:11:00,99,73
105,2019-03-06 01:31:00,2019-03-21 09:52:00,73,7
105,2019-03-22 00:58:00,2019-03-30 11:16:00,7,73
105,2019-03-30 23:37:00,2019-04-09 00:34:43,73,34
105,2019-04-09 01:16:36,2019-04-12 01:14:10,34,98
105,2019-04-13 03:36:56,2019-04-15 10:17:49,98,34
105,2019-04-17 01:20:25,2019-04-28 07:23:47,34,73
105,2019-04-28 21:51:00,2019-05-09 13:31:28,73,7
105,2019-05-13 14:51:20,2019-05-22 23:58:25,7,99
105,2019-05-24 05:45:02,2019-06-04 20:55:20,99,22
105,2019-06-05 18:49:25,2019-06-17 05:52:34,22,32
105,2019-06-18 02:51:23,2019-06-28 01:52:38,32,13
105,2019-06-28 18:51:27,2019-07-15 08:02:00,13,32
105,2019-07-15 23:53:01,2019-07-26 01:23:11,32,149
105,2019-07-27 04:44:12,2019-08-07 07:27:39,149,54
105,2019-08-09 23:40:44,2019-08-19 05:38:56,54,32
105,2019-09-11 05:00:23,2019-10-01 13:30:15,32,99
105,2019-10-01 14:51:17,2019-10-02 23:22:05,99,32
105,2019-10-03 23:56:28,2019-10-16 22:52:43,32,149
105,2019-10-18 18:37:19,2019-11-02 23:54:22,149,73
105,2019-11-03 17:30:19,2019-11-14 00:41:11,73,30
105,2019-11-15 05:30:55,2019-11-25 08:28:34,30,32
105,2019-11-25 18:58:35,2019-11-27 05:31:39,32,73
105,2019-11-27 18:55:22,2019-12-07 21:44:38,73,22
106,2019-01-08 04:47:00,2019-01-19 04:11:00,156,30
106,2019-01-20 01:43:00,2019-02-13 07:58:00,30,100
106,2019-02-14 21:52:00,2019-03-05 07:56:00,100,30
106,2019-03-06 04:59:00,2019-03-29 06:43:00,30,32
106,2019-04-03 22:21:00,2019-04-17 01:26:01,32,30
106,2019-04-18 01:16:37,2019-04-29 11:09:28,30,32
106,2019-04-30 13:30:29,2019-05-17 02:48:34,32,111
106,2019-05-18 02:51:54,2019-05-27 20:05:27,111,73
106,2019-05-28 20:52:04,2019-06-10 23:54:38,73,22
106,2019-06-11 20:56:57,2019-06-14 20:42:12,22,34
106,2019-06-15 05:54:10,2019-06-27 10:54:13,34,32
106,2019-06-28 13:28:38,2019-07-11 01:31:56,32,22
106,2019-07-12 01:10:17,2019-07-22 23:49:45,22,100
106,2019-07-28 01:32:15,2019-08-07 20:51:26,100,30
106,2019-08-08 20:53:47,2019-08-24 20:44:54,30,100
106,2019-08-31 04:32:03,2019-09-07 20:46:49,100,22
106,2019-09-08 20:52:29,2019-09-19 20:22:21,22,32
106,2019-09-20 23:34:40,2019-09-30 20:55:08,32,30
106,2019-10-01 20:45:33,2019-10-13 05:42:58,30,90
106,2019-10-21 20:57:13,2019-10-31 20:47:03,90,30
106,2019-11-01 20:46:14,2019-11-10 21:54:13,30,100
106,2019-11-12 05:31:11,2019-11-24 00:48:45,100,30
106,2019-11-25 00:49:46,2019-12-06 02:31:01,30,32
106,2019-12-08 05:30:35,2019-12-19 00:20:24,32,11
107,2019-09-30 20:59:06,2019-10-06 23:52:28,72,54
107,2019-10-07 20:49:57,2019-10-12 20:41:34,54,99
107,2019-10-15 20:49:39,2019-10-28 20:46:30,99,30
107,2019-10-29 23:52:35,2019-11-09 00:49:44,30,99
107,2019-11-10 05:32:07,2019-11-18 18:41:10,99,111
107,2019-11-19 21:54:51,2019-12-01 21:49:30,111,73
107,2019-12-02 18:57:53,2019-12-21 21:46:06,73,99
108,2019-01-04 07:56:00,2019-01-15 00:24:00,99,38
108,2019-01-16 01:59:00,2019-02-02 15:45:00,38,99
108,2019-02-26 21:53:00,2019-03-04 18:59:00,99,92
108,2019-03-06 14:59:00,2019-03-18 09:56:00,92,30
108,2019-03-19 03:12:00,2019-03-31 06:58:00,30,99
108,2019-04-01 01:26:20,2019-04-01 22:16:21,99,73
108,2019-04-02 18:40:12,2019-04-18 04:18:42,73,23
108,2019-04-19 05:54:40,2019-05-02 05:00:40,23,73
108,2019-05-03 02:50:52,2019-05-12 07:29:33,73,7
108,2019-05-13 18:59:33,2019-05-18 02:49:42,7,18
108,2019-05-19 01:26:30,2019-05-30 06:37:58,18,54
108,2019-06-02 20:48:34,2019-06-16 17:46:55,54,99
108,2019-06-17 23:46:54,2019-06-21 08:33:04,99,73
108,2019-06-23 01:16:56,2019-07-03 20:43:54,73,48
108,2019-07-04 23:47:53,2019-07-16 12:14:37,48,73
108,2019-07-17 07:21:46,2019-07-26 20:31:37,73,70
108,2019-07-27 23:50:14,2019-07-31 20:52:19,70,7
108,2019-07-31 23:52:17,2019-08-11 07:08:56,7,32
108,2019-08-12 07:24:45,2019-08-20 20:36:07,32,34
108,2019-08-21 20:54:01,2019-08-24 00:30:42,34,11
108,2019-08-25 02:48:47,2019-09-05 22:43:42,11,32
108,2019-09-07 00:38:18,2019-09-16 23:55:42,32,22
108,2019-09-17 23:48:20,2019-10-01 05:52:47,22,99
108,2019-10-03 01:31:48,2019-10-04 02:42:16,99,32
108,2019-10-05 08:06:42,2019-10-15 08:43:26,32,34
108,2019-10-15 23:52:25,2019-10-17 22:07:43,34,11
108,2019-10-18 23:53:05,2019-10-28 08:51:17,11,73
108,2019-10-28 19:59:37,2019-11-07 21:55:18,73,30
108,2019-11-08 21:55:43,2019-11-20 21:55:44,30,73
108,2019-11-21 18:51:55,2019-11-30 02:28:53,73,7
108,2019-12-01 18:58:55,2019-12-05 15:48:04,7,34
108,2019-12-06 09:42:06,2019-12-09 21:44:16,34,22
109,2019-01-12 10:54:00,2019-01-23 04:52:00,73,30
109,2019-01-24 01:56:00,2019-02-05 01:46:00,30,73
109,2019-02-06 01:56:00,2019-02-17 04:47:00,73,30
109,2019-02-18 01:46:00,2019-03-11 03:58:00,30,34
109,2019-03-11 06:58:00,2019-03-28 05:22:00,34,73
109,2019-03-29 09:47:00,2019-04-09 01:13:03,73,30
109,2019-04-09 22:14:54,2019-04-23 01:28:44,30,100
109,2019-04-24 04:18:06,2019-05-02 23:46:10,100,30
109,2019-05-03 23:48:07,2019-05-17 17:55:23,30,100
109,2019-05-18 20:44:27,2019-05-28 23:47:47,100,30
109,2019-05-29 23:47:26,2019-06-10 01:29:05,30,54
109,2019-06-11 17:50:05,2019-06-25 04:30:00,54,73
109,2019-06-25 20:56:19,2019-07-08 02:54:32,73,30
109,2019-07-09 01:30:46,2019-07-23 23:51:44,30,73
109,2019-07-24 20:52:13,2019-08-05 23:53:29,73,30
109,2019-08-06 20:51:55,2019-08-19 00:28:23,30,73
109,2019-08-19 20:49:46,2019-09-01 01:30:35,73,30
109,2019-09-01 23:51:32,2019-09-13 04:02:11,30,73
109,2019-09-13 20:49:20,2019-09-27 23:49:02,73,30
109,2019-09-28 18:59:05,2019-10-10 05:37:01,30,73
109,2019-10-11 04:30:40,2019-10-22 04:30:49,73,22
109,2019-10-22 23:47:01,2019-11-10 00:57:16,22,73
109,2019-11-10 21:54:31,2019-11-26 21:45:12,73,34
109,2019-11-27 21:46:04,2019-12-01 00:52:03,34,30
109,2019-12-02 00:52:40,2019-12-17 00:54:08,30,73
110,2019-01-05 04:23:00,2019-01-06 01:40:00,99,73
110,2019-01-07 12:58:00,2019-01-16 07:56:00,73,38
110,2019-01-17 04:59:00,2019-01-29 12:03:00,38,99
110,2019-02-11 07:49:00,2019-02-12 06:11:00,99,73
110,2019-02-13 10:50:00,2019-02-14 07:55:00,73,99
110,2019-02-14 10:48:00,2019-02-23 01:55:00,99,34
110,2019-02-24 07:59:00,2019-02-27 04:56:00,34,30
110,2019-02-28 04:15:00,2019-03-10 06:54:00,30,99
110,2019-03-13 11:54:00,2019-03-22 03:59:00,99,34
110,2019-03-24 00:58:00,2019-03-26 03:56:00,34,130
110,2019-03-27 03:59:00,2019-04-10 06:24:16,130,99
110,2019-04-16 04:14:13,2019-04-16 10:55:54,99,32
110,2019-04-18 01:16:29,2019-04-28 03:55:48,32,70
110,2019-04-29 20:57:14,2019-05-10 07:30:00,70,54
110,2019-05-14 01:32:28,2019-05-23 08:36:11,54,73
110,2019-05-24 14:55:35,2019-06-03 23:47:14,73,34
110,2019-06-05 16:23:17,2019-06-09 01:30:15,34,7
110,2019-06-11 01:30:59,2019-06-24 04:30:54,7,99
110,2019-06-26 17:43:41,2019-06-27 05:28:54,99,73
110,2019-06-28 08:46:57,2019-07-07 23:50:56,73,22
110,2019-07-08 18:57:55,2019-07-17 21:37:45,22,32
110,2019-07-18 20:54:21,2019-07-28 02:53:48,32,29
110,2019-07-29 04:26:56,2019-07-29 20:47:34,29,7
110,2019-07-29 23:52:11,2019-08-12 06:43:11,7,32
110,2019-08-18 01:28:50,2019-08-26 20:47:46,32,34
110,2019-08-28 18:49:18,2019-08-30 20:29:14,34,11
110,2019-08-31 23:40:51,2019-09-02 02:55:16,11,34
110,2019-09-02 08:47:06,2019-09-11 17:11:30,34,73
110,2019-09-12 20:47:48,2019-09-24 01:29:36,73,30
110,2019-09-25 01:31:20,2019-10-05 20:01:04,30,156
110,2019-10-06 15:40:32,2019-10-16 02:55:47,156,14
110,2019-10-17 02:58:09,2019-10-25 23:57:34,14,32
110,2019-10-26 20:47:54,2019-11-10 18:49:11,32,34
110,2019-11-12 02:28:12,2019-11-14 00:54:41,34,11
110,2019-11-17 00:50:36,2019-11-26 21:45:30,11,32
110,2019-11-28 03:56:43,2019-11-29 02:31:33,32,73
110,2019-11-29 21:54:09,2019-12-07 21:45:31,73,7
110,2019-12-08 18:43:51,2019-12-12 02:16:18,7,34
110,2019-12-13 02:31:07,2019-12-15 23:42:24,34,149
111,2019-01-15 07:42:00,2019-01-16 16:03:00,99,73
111,2019-01-18 04:43:00,2019-02-02 01:59:00,73,48
111,2019-02-03 04:59:00,2019-02-14 13:40:00,48,99
111,2019-02-14 16:45:00,2019-02-15 13:02:00,99,73
111,2019-02-16 10:57:00,2019-03-01 04:22:00,73,11
111,2019-03-02 04:58:00,2019-03-03 01:53:00,11,34
111,2019-03-03 07:37:00,2019-03-12 15:09:00,34,73
111,2019-03-13 12:46:00,2019-03-31 22:21:06,73,48
111,2019-04-01 22:25:24,2019-04-21 18:01:32,48,32
111,2019-04-23 01:31:31,2019-05-07 21:41:34,32,11
111,2019-05-09 01:27:14,2019-05-19 01:07:02,11,99
111,2019-05-19 04:19:04,2019-05-19 08:35:03,99,32
111,2019-05-20 08:49:20,2019-06-02 20:46:19,32,63
111,2019-06-03 23:48:00,2019-06-15 18:28:47,63,73
111,2019-06-16 17:47:00,2019-06-26 20:47:48,73,30
111,2019-06-27 20:51:52,2019-07-10 04:59:49,30,73
111,2019-07-11 04:21:30,2019-07-24 23:50:59,73,22
111,2019-07-25 20:50:36,2019-08-13 16:16:53,22,99
111,2019-09-14 11:57:01,2019-09-17 04:31:37,99,73
111,2019-09-18 14:47:53,2019-09-25 05:51:05,73,121
111,2019-09-26 05:53:18,2019-09-28 04:30:37,121,54
111,2019-09-29 01:31:09,2019-10-05 02:43:05,54,73
111,2019-10-05 23:59:32,2019-10-15 20:50:39,73,22
111,2019-10-17 01:30:41,2019-11-07 02:31:41,22,99
111,2019-11-07 05:30:25,2019-11-07 21:56:37,99,73
111,2019-11-08 21:56:41,2019-11-15 20:28:26,73,7
111,2019-11-15 20:28:47,2019-12-01 06:51:18,7,32
112,2019-01-08 06:59:00,2019-01-16 04:58:00,121,99
112,2019-01-21 12:58:00,2019-01-22 22:38:00,99,73
112,2019-01-24 01:51:00,2019-02-17 01:58:00,73,121
112,2019-02-18 04:59:00,2019-02-24 07:45:00,121,99
112,2019-02-27 04:42:00,2019-03-06 01:39:00,99,121
112,2019-03-07 04:04:00,2019-03-09 06:03:00,121,54
112,2019-03-13 03:17:00,2019-04-01 23:23:47,54,126
112,2019-04-03 07:24:48,2019-04-14 01:26:46,126,99
112,2019-04-15 03:57:56,2019-04-24 23:32:21,99,154
112,2019-04-25 23:45:04,2019-04-29 20:40:55,154,54
112,2019-05-06 20:46:01,2019-05-13 01:02:32,54,99
112,2019-05-14 23:50:37,2019-05-25 02:36:45,99,154
112,2019-05-26 07:31:09,2019-05-29 23:45:56,154,54
112,2019-05-30 23:55:34,2019-06-03 20:43:30,54,92
112,2019-06-05 05:31:09,2019-06-11 23:46:14,92,111
112,2019-06-13 01:32:22,2019-06-22 01:28:14,111,99
112,2019-06-24 01:33:11,2019-07-01 23:41:11,99,7
112,2019-07-07 18:59:19,2019-07-28 11:02:54,7,37
112,2019-08-20 16:32:20,2019-09-05 07:30:46,37,54
112,2019-09-10 06:24:34,2019-09-13 16:32:22,54,121
112,2019-09-14 16:31:50,2019-09-25 10:32:19,121,156
112,2019-09-26 18:59:58,2019-10-08 20:55:00,156,30
112,2019-10-10 01:29:50,2019-10-19 18:58:21,30,99
112,2019-10-22 18:58:48,2019-11-03 01:32:03,99,48
112,2019-11-04 02:32:43,2019-11-12 02:28:19,48,54
112,2019-11-15 08:32:30,2019-11-19 17:30:46,54,99
112,2019-11-22 03:59:05,2019-12-02 00:51:56,99,76
112,2019-12-04 00:20:41,2019-12-08 09:45:45,76,54
112,2019-12-11 02:32:32,2019-12-15 21:52:45,54,99
113,2019-01-12 07:56:00,2019-01-22 01:43:00,32,30
113,2019-01-23 01:49:00,2019-02-04 04:21:00,30,32
113,2019-02-05 01:46:00,2019-02-15 01:57:00,32,30
113,2019-02-16 01:58:00,2019-03-01 10:49:00,30,32
113,2019-03-02 07:51:00,2019-03-15 03:00:00,32,30
113,2019-03-16 03:13:00,2019-03-31 07:15:05,30,90
113,2019-04-12 01:33:50,2019-04-15 01:18:49,90,54
113,2019-05-14 01:31:38,2019-05-21 10:19:26,54,32
113,2019-05-27 02:57:22,2019-05-28 00:57:41,32,99
113,2019-05-30 14:51:46,2019-06-14 23:45:34,99,38
113,2019-06-16 04:30:32,2019-06-18 05:54:11,38,34
113,2019-06-18 20:55:16,2019-07-02 23:52:28,34,99
113,2019-07-04 01:07:58,2019-07-15 23:53:28,99,30
113,2019-07-16 23:46:41,2019-07-28 23:03:25,30,32
113,2019-08-11 04:08:13,2019-08-26 02:40:57,32,18
113,2019-08-27 02:43:16,2019-09-07 23:54:13,18,100
113,2019-09-08 23:56:17,2019-09-18 20:54:49,100,30
113,2019-09-19 23:47:50,2019-10-03 04:30:37,30,99
113,2019-10-17 18:59:12,2019-10-18 04:29:26,99,32
113,2019-10-28 20:47:01,2019-11-10 21:52:57,32,30
113,2019-11-11 21:56:20,2019-11-24 21:45:25,30,99
113,2019-11-25 21:52:23,2019-12-07 21:46:50,99,30
114,2019-01-22 10:35:00,2019-01-29 04:57:00,169,71
114,2019-01-30 01:59:00,2019-02-02 11:40:00,71,169
114,2019-02-03 10:24:00,2019-02-06 15:49:00,169,39
114,2019-02-07 03:24:00,2019-02-11 22:05:00,39,169
114,2019-02-12 19:23:00,2019-02-18 04:48:00,169,30
114,2019-02-19 01:51:00,2019-02-26 04:45:00,30,169
114,2019-03-11 15:59:00,2019-03-16 00:59:00,169,112
114,2019-03-16 18:59:00,2019-03-26 09:26:00,112,169
114,2019-03-27 03:17:00,2019-03-29 22:23:34,169,30
114,2019-03-31 01:25:48,2019-04-15 07:14:08,30,99
114,2019-04-16 07:19:15,2019-04-28 20:52:16,99,30
114,2019-04-29 20:57:30,2019-05-12 17:15:19,30,32
114,2019-05-13 16:25:03,2019-05-28 20:51:50,32,30
114,2019-05-29 20:42:40,2019-06-30 23:43:37,30,54
114,2019-07-02 20:50:06,2019-07-26 23:51:59,54,99
114,2019-07-28 23:56:37,2019-08-10 23:42:54,99,39
114,2019-08-12 01:20:45,2019-08-29 04:20:12,39,32
114,2019-09-27 13:31:21,2019-10-11 00:34:23,32,7
114,2019-10-11 18:59:10,2019-10-27 05:57:02,7,99
114,2019-10-27 18:57:07,2019-11-05 21:57:30,99,30
114,2019-11-07 02:24:23,2019-11-19 08:29:05,30,32
114,2019-11-20 08:31:23,2019-11-29 21:45:28,32,30
114,2019-12-01 05:30:31,2019-12-15 21:37:30,30,32
115,2019-01-20 19:35:00,2019-01-21 02:16:00,99,32
115,2019-01-22 01:45:00,2019-02-06 04:53:00,32,54
115,2019-02-09 22:44:00,2019-02-17 04:52:00,54,99
115,2019-03-05 22:45:00,2019-03-06 11:52:00,99,32
115,2019-03-07 22:55:00,2019-03-15 00:22:00,32,148
115,2019-03-16 00:26:00,2019-03-26 21:46:00,148,54
115,2019-03-27 00:50:00,2019-04-01 00:09:41,54,32
115,2019-04-01 22:25:26,2019-04-02 04:24:33,32,99
115,2019-04-04 01:15:50,2019-04-16 20:08:22,99,148
115,2019-04-17 18:21:57,2019-04-25 17:53:39,148,32
115,2019-04-26 16:25:09,2019-05-05 18:09:42,32,148
115,2019-05-06 17:11:46,2019-05-16 18:23:20,148,99
115,2019-05-20 04:12:12,2019-05-20 13:22:53,99,32
115,2019-05-21 13:20:00,2019-05-21 20:52:20,32,99
115,2019-05-26 17:45:18,2019-06-08 17:55:34,99,148
115,2019-06-09 18:59:13,2019-06-19 23:49:01,148,99
115,2019-06-28 10:30:51,2019-06-28 16:23:02,99,32
115,2019-06-29 16:16:44,2019-06-30 01:01:19,32,99
115,2019-07-01 02:50:17,2019-07-10 17:42:12,99,148
115,2019-07-11 17:51:03,2019-07-22 04:28:55,148,99
115,2019-08-03 15:17:59,2019-08-04 02:50:33,99,32
115,2019-08-04 23:51:30,2019-08-16 18:19:34,32,148
115,2019-08-17 17:58:19,2019-08-25 21:15:47,148,32
115,2019-08-26 18:48:20,2019-08-27 02:41:20,32,99
115,2019-08-29 18:44:05,2019-09-08 17:47:28,99,148
115,2019-09-09 17:49:59,2019-09-20 04:10:22,148,99
115,2019-09-28 01:31:37,2019-09-28 13:30:11,99,32
115,2019-09-29 18:59:50,2019-10-07 18:15:35,32,148
115,2019-10-08 17:46:45,2019-10-18 23:53:40,148,99
115,2019-10-30 23:57:51,2019-11-01 23:48:20,99,32
115,2019-11-03 08:30:12,2019-11-10 23:41:23,32,148
115,2019-11-12 00:42:52,2019-11-22 02:30:32,148,99
115,2019-11-25 00:46:59,2019-11-25 20:08:21,99,32
115,2019-11-26 18:57:22,2019-12-08 18:31:16,32,148
115,2019-12-09 17:30:41,2019-12-18 05:31:04,148,54
116,2019-02-27 13:58:00,2019-03-04 13:21:00,54,99
116,2019-03-19 00:45:00,2019-03-19 15:48:00,99,32
116,2019-03-20 12:43:00,2019-03-30 21:57:41,32,34
116,2019-03-31 16:12:24,2019-04-03 22:13:58,34,70
116,2019-04-06 01:20:00,2019-04-15 07:19:49,70,32
116,2019-04-16 09:59:46,2019-04-16 18:57:49,32,99
116,2019-04-17 01:13:04,2019-04-26 08:40:49,99,34
116,2019-04-26 20:38:08,2019-04-29 02:19:46,34,98
116,2019-04-30 04:26:49,2019-05-09 14:42:29,98,32
116,2019-05-10 04:21:53,2019-05-15 11:44:43,32,54
